,CBAP,CBBP,CBCP,CBDP,N2AP,N2BP,N2CP,N2DP
WBGene00005268,0,0,0,0,0,0,0,0
WBGene00005265,0,0,0,0,0,0,0,0
WBGene00005264,0,0,0,0,0,0,0,0
WBGene00005267,0,0,0,0,0,0,0,0
WBGene00005266,0,0,0,0,0,0,0,0
WBGene00005261,0,0,0,0,0,0,0,0
WBGene00005260,0,0,9,0,0,0,0,0
WBGene00005263,0,0,0,0,0,0,0,0
WBGene00005262,0,0,0,0,0,0,0,0
WBGene00235134,0,0,0,0,0,0,0,0
WBGene00004198,5711,15909,11576,7388,3785,14823,90,5920
WBGene00235132,0,0,0,0,0,0,0,0
WBGene00235133,0,0,0,0,0,0,0,0
WBGene00007028,864,2015,1206,1464,583,1413,207,1203
WBGene00219370,0,0,0,0,0,0,0,0
WBGene00219371,0,0,0,0,0,0,0,0
WBGene00019420,0,0,9,0,211,1288,242,932
WBGene00194847,0,0,0,0,0,0,0,0
WBGene00050379,0,0,0,0,0,0,0,2
WBGene00050378,0,0,0,0,0,0,0,0
WBGene00019421,0,0,0,0,0,14,0,55
WBGene00201199,104,149,79,63,14,61,10,49
WBGene00201198,0,0,0,0,0,0,0,0
WBGene00201195,0,0,0,0,0,0,0,0
WBGene00050370,0,0,0,0,0,0,0,0
WBGene00050373,0,0,0,0,0,0,0,0
WBGene00201196,0,0,0,0,0,0,0,0
WBGene00050375,0,0,0,0,0,0,0,0
WBGene00201190,0,0,0,0,0,0,0,0
WBGene00050377,0,0,2,0,0,0,0,0
WBGene00050376,0,0,0,0,0,0,0,0
WBGene00219376,0,0,0,0,0,0,0,0
WBGene00219377,0,0,0,0,0,0,0,0
WBGene00200826,0,0,0,0,0,10,0,0
WBGene00010806,354,693,443,244,146,719,109,385
WBGene00200824,0,0,4,0,0,12,0,0
WBGene00200825,5,9,11,7,0,12,0,5
WBGene00010803,0,0,0,11,0,23,0,0
WBGene00049026,148,353,129,133,49,90,18,85
WBGene00200820,0,0,0,0,0,0,0,0
WBGene00200821,0,0,0,0,0,1,0,0
WBGene00049029,0,0,0,0,0,0,0,0
WBGene00049028,0,0,0,0,0,0,0,0
WBGene00010809,0,0,0,0,0,0,0,0
WBGene00010808,8,0,0,0,8,25,0,10
WBGene00022833,0,0,0,0,0,0,0,0
WBGene00022832,19,97,30,51,24,51,6,44
WBGene00046903,0,0,0,0,0,0,0,0
WBGene00022830,182,334,273,242,148,782,88,401
WBGene00022837,0,0,0,0,0,0,0,0
WBGene00046904,0,0,0,0,0,0,0,0
WBGene00022835,8,0,11,9,0,0,0,0
WBGene00022834,4034,10606,7182,6185,3390,11402,1403,6023
WBGene00046909,0,7,0,0,0,0,0,3
WBGene00046908,0,0,0,0,0,0,0,0
WBGene00022838,0,0,0,0,0,0,0,0
WBGene00023281,0,0,0,0,0,0,0,0
WBGene00012401,0,0,0,0,0,0,11,40
WBGene00169056,0,0,0,0,0,0,0,0
WBGene00012403,0,0,0,0,0,0,0,0
WBGene00169054,0,0,0,0,0,0,0,0
WBGene00169053,0,0,0,0,0,0,0,0
WBGene00169052,0,0,0,0,0,0,0,0
WBGene00012407,1026,1296,2930,872,2756,2554,670,1741
WBGene00012406,0,0,0,0,0,0,0,0
WBGene00012409,17,23,0,0,0,0,0,0
WBGene00018748,0,0,0,0,0,0,0,0
WBGene00007852,0,0,0,0,0,0,0,0
WBGene00169059,0,0,0,0,0,0,0,0
WBGene00169058,3,34,25,8,6,8,0,6
WBGene00007853,35,21,57,34,63,151,30,96
WBGene00003537,0,0,0,0,0,0,0,0
WBGene00003536,0,0,0,0,0,0,0,0
WBGene00015592,0,0,4,0,0,12,0,4
WBGene00007856,0,79,46,46,148,3076,0,172
WBGene00015593,0,0,0,0,0,0,0,0
WBGene00010843,0,0,0,0,0,0,0,0
WBGene00003534,0,0,0,0,0,0,0,0
WBGene00018746,9,0,4,0,0,0,0,0
WBGene00023288,279,449,361,227,572,1406,153,757
WBGene00015596,0,0,0,0,0,0,0,0
WBGene00018741,0,0,0,0,0,0,0,0
WBGene00049687,0,0,0,0,0,0,0,0
WBGene00049686,0,0,0,0,0,0,0,0
WBGene00049685,0,0,0,0,0,0,0,0
WBGene00049684,0,0,0,0,0,0,0,0
WBGene00049683,0,0,0,0,0,0,0,0
WBGene00049682,0,0,0,0,0,0,0,0
WBGene00049681,0,0,0,0,0,0,0,0
WBGene00049680,0,0,0,0,0,0,0,0
WBGene00015595,0,0,0,0,0,0,0,0
WBGene00049689,0,0,0,0,0,0,0,0
WBGene00049688,0,0,0,0,0,0,0,0
WBGene00019001,11,0,15,5,0,0,0,0
WBGene00019002,31,10,185,168,50,212,0,147
WBGene00019003,0,0,0,0,0,70,0,69
WBGene00019004,37,50,155,112,129,421,16,322
WBGene00019005,0,0,0,0,0,0,0,0
WBGene00019006,0,20,24,0,21,0,0,0
WBGene00019007,0,0,0,0,0,0,0,0
WBGene00019008,23,65,33,44,0,186,0,55
WBGene00019009,0,0,0,0,0,0,0,0
WBGene00174327,0,0,0,0,8,0,6,0
WBGene00048371,0,0,0,0,0,0,0,0
WBGene00048372,0,0,0,0,0,0,0,0
WBGene00174324,0,0,0,0,0,0,0,0
WBGene00048374,0,0,0,0,0,0,0,0
WBGene00174322,0,0,0,0,0,0,0,0
WBGene00174321,0,0,0,0,0,0,0,0
WBGene00174320,0,0,0,0,0,0,0,0
WBGene00048378,0,0,0,0,0,0,0,0
WBGene00048379,0,0,0,0,0,0,0,0
WBGene00174329,0,0,0,0,0,0,0,0
WBGene00009642,0,0,0,0,0,0,0,0
WBGene00043058,0,0,0,0,0,0,0,0
WBGene00195231,0,0,0,0,0,0,0,0
WBGene00166553,0,0,0,0,0,0,0,0
WBGene00196072,0,0,0,0,0,0,0,0
WBGene00166551,0,0,0,0,0,0,0,0
WBGene00166550,1,3,0,1,1,1,23,1
WBGene00196077,0,0,0,0,0,0,0,0
WBGene00166556,0,0,0,0,0,0,0,0
WBGene00013758,0,328,18,0,18,51,0,15
WBGene00196074,0,0,0,0,0,0,0,0
WBGene00013756,19,68,19,48,36,94,0,68
WBGene00013757,9,0,0,0,0,0,0,0
WBGene00166559,0,0,0,0,0,0,0,0
WBGene00013755,1238,2290,1699,966,1686,5691,270,2535
WBGene00013752,0,7,4,0,0,0,0,0
WBGene00013753,0,0,0,0,0,0,0,0
WBGene00013750,0,0,0,0,20,0,0,5
WBGene00013751,0,0,0,0,184,440,0,236
WBGene00048088,0,0,0,0,0,0,3,0
WBGene00044508,0,0,0,4,0,56,0,17
WBGene00044503,0,0,2,0,63,259,58,81
WBGene00048083,0,2,0,0,0,0,0,0
WBGene00048080,0,0,0,0,0,0,0,0
WBGene00044500,0,8,0,9,18,10,3,48
WBGene00048086,1,0,4,2,0,1,0,2
WBGene00048087,0,0,0,0,0,0,0,0
WBGene00044505,19,0,0,0,0,0,0,0
WBGene00044504,2705,5838,3819,2133,397,2421,162,1487
WBGene00043050,0,73,0,0,0,67,0,0
WBGene00010847,42,95,23,40,12,1028,0,35
WBGene00201382,0,0,0,0,0,0,0,0
WBGene00195239,0,0,0,0,0,0,0,26
WBGene00201383,0,66,0,61,19,129,28,44
WBGene00169390,0,0,0,0,0,0,0,0
WBGene00021719,12,0,0,0,10,0,0,12
WBGene00021718,0,0,0,0,0,0,0,0
WBGene00169391,0,0,0,0,0,0,0,0
WBGene00021713,461,592,671,739,66,325,40,99
WBGene00021711,30,156,31,59,0,17,0,0
WBGene00021710,0,0,0,0,0,43,0,35
WBGene00021717,0,0,0,0,0,0,0,0
WBGene00021716,0,0,0,0,0,0,0,6
WBGene00021715,85,0,0,0,44,0,0,31
WBGene00021714,0,0,0,0,0,0,0,0
WBGene00167538,0,0,0,0,0,0,0,0
WBGene00173826,0,0,0,0,0,0,0,0
WBGene00165606,0,0,0,0,0,0,0,0
WBGene00165607,0,0,0,0,0,0,0,0
WBGene00165604,0,0,0,0,0,0,0,0
WBGene00165605,0,0,0,0,0,0,0,0
WBGene00165602,0,0,0,0,0,0,0,0
WBGene00165603,0,0,0,0,0,0,0,0
WBGene00165600,0,0,0,0,0,0,0,0
WBGene00165601,0,0,0,0,0,0,6,0
WBGene00010968,0,0,0,0,0,0,0,0
WBGene00165608,34,134,19,23,40,54,17,53
WBGene00165609,0,0,0,0,0,0,0,0
WBGene00017121,96,28,158,134,0,460,0,241
WBGene00017120,0,0,0,0,0,28,0,0
WBGene00017123,0,0,0,5,0,30,0,0
WBGene00017122,0,0,0,0,0,0,0,0
WBGene00017125,51,300,155,186,31,164,0,167
WBGene00017124,0,0,0,0,0,0,0,0
WBGene00017127,0,0,0,0,0,0,0,0
WBGene00017126,0,0,0,0,0,0,0,0
WBGene00017129,0,0,0,0,0,0,0,0
WBGene00017128,0,0,0,0,0,0,0,0
WBGene00010969,0,0,0,0,0,0,0,0
WBGene00167600,0,0,0,0,0,0,0,0
WBGene00167601,0,0,0,0,0,0,0,0
WBGene00167602,0,0,0,0,0,0,0,0
WBGene00167603,0,0,2,8,0,0,0,0
WBGene00167604,0,0,0,0,0,0,0,0
WBGene00167605,0,1,0,1,0,0,0,0
WBGene00167606,0,0,0,0,0,0,0,0
WBGene00167607,0,0,0,0,0,0,0,0
WBGene00167608,0,0,0,0,0,0,0,0
WBGene00167609,0,0,0,0,0,0,0,0
WBGene00045773,0,0,0,0,0,0,0,1
WBGene00219927,23,20,15,12,22,82,22,31
WBGene00020048,0,0,0,0,0,0,0,0
WBGene00020049,0,0,0,0,0,0,0,0
WBGene00020040,0,0,0,0,0,0,0,0
WBGene00020041,0,0,0,0,0,0,0,0
WBGene00020042,8,0,13,0,26,0,0,51
WBGene00020043,0,0,0,0,0,0,0,0
WBGene00020044,0,0,0,0,0,0,0,0
WBGene00020045,0,0,0,0,0,0,0,0
WBGene00020046,0,0,0,0,0,0,0,0
WBGene00020047,0,0,0,0,0,0,0,0
WBGene00044125,0,5,0,2,0,0,0,0
WBGene00048465,0,0,0,0,0,0,0,0
WBGene00044127,0,0,0,0,0,0,0,0
WBGene00198305,0,0,0,0,0,0,0,0
WBGene00048467,0,7,0,4,0,0,0,0
WBGene00048460,0,0,0,0,0,0,0,0
WBGene00048461,0,0,0,0,0,0,0,0
WBGene00010478,123,68,103,114,72,231,0,153
WBGene00010479,0,0,0,131,0,0,0,0
WBGene00010476,78,202,100,155,68,229,27,233
WBGene00010477,692,1245,1115,649,617,2324,150,1094
WBGene00010474,9,0,0,0,0,24,0,0
WBGene00010475,0,0,0,0,0,0,9,0
WBGene00010472,37,49,0,47,0,134,58,39
WBGene00010473,0,0,0,0,0,0,0,0
WBGene00010470,0,0,0,0,0,0,0,0
WBGene00010471,0,0,0,0,0,0,0,0
WBGene00010965,32,1,1,1,26,24,16,5
WBGene00044129,0,10,0,0,0,38,0,1
WBGene00198303,0,0,0,0,0,0,0,0
WBGene00198126,0,0,0,0,0,0,0,0
WBGene00010966,1,3,1,0,0,0,1,0
WBGene00044128,66,220,115,91,36,231,9,85
WBGene00015621,0,0,0,0,0,0,0,0
WBGene00196862,0,0,0,0,0,0,0,0
WBGene00010967,912,844,641,463,1000,1249,306,641
WBGene00196863,152,266,99,72,49,153,16,68
WBGene00014569,0,0,0,0,0,0,0,0
WBGene00010960,3,16,0,2,1,0,0,7
WBGene00171700,0,0,0,0,0,0,0,0
WBGene00198300,0,0,0,0,0,0,0,0
WBGene00199066,13,46,22,18,30,65,0,30
WBGene00010962,11,10,1,1,8,0,10,0
WBGene00197679,0,0,0,0,0,0,0,0
WBGene00197676,0,1,2,1,1,1,0,0
WBGene00197677,2,2,2,1,1,3,0,2
WBGene00197674,0,0,0,0,0,0,0,0
WBGene00197675,0,0,0,0,0,0,0,0
WBGene00197672,11,11,6,0,0,29,6,0
WBGene00197673,0,0,0,0,0,0,0,0
WBGene00197670,0,0,3,0,0,0,0,0
WBGene00197671,0,0,0,0,0,0,0,0
WBGene00189961,0,0,0,0,0,0,0,0
WBGene00189964,0,0,0,0,0,0,0,0
WBGene00189967,0,0,0,1,1,0,0,0
WBGene00189966,437,613,505,312,346,714,741,365
WBGene00189969,3,0,0,0,0,0,0,0
WBGene00189968,0,13,0,0,2,11,0,1
WBGene00200167,0,0,0,1,0,0,0,0
WBGene00049721,0,0,0,0,0,10,0,0
WBGene00049722,0,0,0,4,0,0,0,0
WBGene00049723,8,8,20,9,0,7,0,6
WBGene00200163,0,0,0,0,0,0,0,0
WBGene00049725,0,0,0,0,0,0,0,0
WBGene00022194,0,0,0,0,0,0,0,0
WBGene00022195,164,247,190,110,50,305,0,124
WBGene00022196,0,0,0,0,0,0,0,0
WBGene00022197,0,0,0,0,0,0,0,0
WBGene00022190,0,0,0,0,0,0,0,0
WBGene00022191,0,0,0,0,0,0,0,0
WBGene00170149,0,0,0,0,0,0,0,0
WBGene00170148,0,0,0,0,0,0,0,0
WBGene00170147,0,0,0,0,0,0,0,0
WBGene00170146,0,0,0,0,2,0,0,0
WBGene00170145,0,0,0,0,0,0,0,0
WBGene00170144,0,0,0,0,0,0,0,0
WBGene00022198,4349,8464,5263,4248,932,2143,364,1616
WBGene00022199,14,23,58,19,27,44,0,33
WBGene00170141,0,0,0,0,0,0,0,0
WBGene00170140,0,0,0,0,0,0,0,0
WBGene00169938,0,0,0,0,0,8,0,0
WBGene00169939,0,0,0,0,0,0,0,0
WBGene00169930,0,0,0,0,0,0,0,0
WBGene00169931,0,0,0,0,0,0,0,0
WBGene00169932,0,0,0,0,0,0,0,0
WBGene00169933,0,0,0,0,0,0,0,0
WBGene00169934,0,0,0,0,0,0,0,0
WBGene00169935,0,0,0,0,0,0,0,0
WBGene00169936,0,0,0,0,0,0,0,0
WBGene00169937,0,0,2,0,0,2,0,0
WBGene00007605,18,0,10,0,0,81,31,20
WBGene00007604,31,22,51,39,0,0,0,0
WBGene00007607,0,0,0,0,0,0,0,0
WBGene00007606,289,310,213,167,139,496,73,409
WBGene00007601,0,0,0,0,0,0,0,0
WBGene00007600,436,1021,716,317,80,237,0,149
WBGene00007603,0,0,0,49,0,0,0,31
WBGene00007602,93,234,207,126,70,240,31,149
WBGene00007609,104,161,126,106,0,433,74,297
WBGene00007608,0,0,0,0,0,0,0,0
WBGene00172783,0,0,2,0,0,0,0,0
WBGene00172782,0,0,0,0,0,0,0,0
WBGene00172781,0,0,0,0,0,0,0,0
WBGene00172780,0,0,0,0,0,0,0,0
WBGene00172787,0,0,0,0,0,0,0,0
WBGene00172786,0,0,0,0,0,0,0,0
WBGene00172785,0,0,0,0,0,0,0,0
WBGene00172784,0,0,0,0,0,0,0,0
WBGene00172789,0,14,0,0,0,0,0,1
WBGene00172788,0,0,0,0,0,0,0,0
WBGene00014561,19,0,0,17,6,25,6,16
WBGene00044712,6,0,0,0,0,0,0,0
WBGene00198309,7,7,11,6,0,0,0,0
WBGene00015337,0,0,0,0,0,0,0,0
WBGene00044710,0,0,0,0,0,0,0,0
WBGene00044711,0,0,0,0,0,0,0,0
WBGene00044716,2,0,0,2,7,11,2,3
WBGene00014562,0,0,0,0,0,0,0,0
WBGene00044714,0,0,0,0,106,313,0,191
WBGene00015764,0,0,0,0,0,0,0,0
WBGene00077651,14,40,18,24,19,58,4,15
WBGene00077650,0,4,3,0,2,0,0,3
WBGene00077653,34,66,0,51,0,246,0,102
WBGene00077652,0,0,0,0,0,0,0,0
WBGene00077655,0,0,0,3,0,0,0,0
WBGene00077654,0,0,0,0,0,0,0,0
WBGene00077657,0,0,0,0,0,0,0,0
WBGene00077656,5,24,5,5,0,22,0,2
WBGene00077659,0,0,0,0,0,0,0,0
WBGene00077658,0,0,6,0,0,0,0,0
WBGene00046109,0,0,0,0,0,0,0,0
WBGene00199069,0,0,0,0,0,0,0,0
WBGene00046108,0,0,0,0,0,0,0,0
WBGene00006268,0,0,0,15,10,77,0,39
WBGene00006269,0,0,0,0,0,0,0,0
WBGene00006264,0,0,0,0,0,0,0,0
WBGene00006265,0,0,0,0,0,0,0,0
WBGene00006266,0,0,0,0,0,0,0,0
WBGene00006267,0,0,0,0,0,0,0,0
WBGene00006260,0,0,0,0,0,0,0,0
WBGene00006261,0,0,0,0,0,0,0,0
WBGene00006262,0,0,0,0,0,0,0,0
WBGene00006263,0,0,0,0,0,0,0,0
WBGene00168188,200,0,172,117,230,813,173,554
WBGene00047508,0,0,0,0,0,0,0,0
WBGene00047509,0,0,0,0,0,0,0,0
WBGene00047502,0,0,0,0,0,0,0,0
WBGene00047503,0,0,0,0,0,0,0,0
WBGene00047500,0,0,0,0,0,0,0,0
WBGene00047501,0,0,0,0,0,0,0,0
WBGene00047506,0,0,0,0,0,0,0,0
WBGene00047507,0,0,0,0,0,0,0,0
WBGene00047504,5,20,7,6,9,12,6,4
WBGene00047505,0,0,0,0,0,0,0,0
WBGene00199143,0,0,0,0,0,0,0,0
WBGene00173559,0,0,0,0,0,0,0,0
WBGene00173558,0,0,0,0,0,0,0,0
WBGene00173551,0,0,0,0,0,0,0,0
WBGene00173550,8,13,1,2,2,1,0,9
WBGene00173553,0,0,0,0,0,0,0,0
WBGene00173552,0,0,0,0,0,0,0,0
WBGene00173555,0,0,0,0,0,0,0,0
WBGene00173554,0,0,0,0,0,0,0,0
WBGene00173557,0,0,0,0,0,0,0,0
WBGene00173556,0,0,0,2,0,0,0,2
WBGene00001122,0,0,0,0,0,0,0,0
WBGene00001123,0,0,0,3,4,0,0,0
WBGene00001121,0,1,0,0,0,7,0,1
WBGene00001127,0,0,0,0,0,0,0,0
WBGene00255703,0,0,0,0,0,0,0,0
WBGene00001129,0,0,0,0,0,0,0,6
WBGene00174228,0,0,0,0,0,0,0,0
WBGene00020909,0,0,0,23,0,58,0,48
WBGene00020908,0,0,0,0,0,0,0,0
WBGene00000839,0,75,83,68,0,0,0,44
WBGene00000838,89,267,248,178,54,327,50,255
WBGene00000837,72,183,136,164,51,374,15,240
WBGene00020904,4,0,0,8,0,0,0,0
WBGene00020907,0,0,0,0,0,0,0,0
WBGene00000834,107,233,109,155,58,175,0,135
WBGene00020901,0,0,0,0,0,0,0,0
WBGene00000832,4,0,2,0,0,0,7,13
WBGene00000831,15,0,14,10,26,33,0,7
WBGene00000830,65,146,105,73,60,202,23,167
WBGene00198264,0,0,0,0,0,0,0,0
WBGene00170921,0,0,0,0,0,0,0,0
WBGene00170920,0,0,0,0,0,0,0,0
WBGene00170923,6,0,0,0,0,0,0,0
WBGene00170922,0,0,0,0,0,0,0,0
WBGene00170925,0,0,0,0,0,0,0,0
WBGene00170924,0,0,0,0,0,0,0,0
WBGene00170927,0,0,0,0,0,0,0,0
WBGene00170926,0,0,0,0,0,0,0,0
WBGene00170929,0,0,0,0,0,0,0,0
WBGene00170928,0,0,0,0,0,0,0,0
WBGene00005715,0,0,0,0,0,0,0,0
WBGene00005714,0,0,0,0,0,0,0,0
WBGene00005717,0,0,0,0,0,0,0,0
WBGene00005716,0,0,0,0,0,0,0,0
WBGene00005711,0,0,0,0,0,0,0,0
WBGene00005710,0,0,0,0,3,4,0,0
WBGene00005713,0,0,0,0,0,0,0,10
WBGene00005712,0,0,0,0,0,0,0,0
WBGene00005719,0,0,0,0,0,0,0,0
WBGene00005718,0,0,0,0,0,0,0,0
WBGene00010637,0,40,0,24,0,12,0,0
WBGene00008769,42,72,48,56,0,49,0,64
WBGene00008768,10,55,59,42,24,95,1,39
WBGene00008767,410,430,329,302,184,399,35,202
WBGene00008766,0,0,0,26,0,0,0,69
WBGene00008765,48,235,46,37,0,0,0,0
WBGene00008764,0,0,61,28,0,96,0,37
WBGene00008763,0,0,0,0,0,0,0,0
WBGene00008762,0,0,6,0,0,0,0,0
WBGene00008761,0,0,0,0,0,0,0,0
WBGene00008760,19,55,24,20,75,53,19,24
WBGene00172206,0,0,0,0,0,0,0,0
WBGene00172207,0,0,0,0,0,0,0,0
WBGene00172204,0,0,0,0,0,0,0,0
WBGene00172205,0,0,0,0,0,0,0,0
WBGene00172202,0,0,0,0,0,0,0,0
WBGene00172203,0,0,0,0,0,0,0,0
WBGene00172200,0,0,0,0,0,0,0,0
WBGene00172201,0,0,0,0,0,0,0,0
WBGene00172208,3,0,2,1,4,5,0,5
WBGene00172209,0,0,0,0,0,0,0,0
WBGene00199102,0,0,0,0,0,0,0,0
WBGene00167223,0,0,0,0,0,0,0,0
WBGene00167220,1,0,1,0,0,0,0,0
WBGene00043991,769,1970,946,955,2151,5240,1299,2967
WBGene00043990,534,1074,674,597,1379,5516,0,1777
WBGene00043993,0,0,0,0,0,0,0,0
WBGene00043992,507,2338,578,882,451,194,0,133
WBGene00043995,23,32,18,38,5,125,8,28
WBGene00043994,0,0,0,0,0,0,0,14
WBGene00043997,0,0,0,0,0,0,0,0
WBGene00012648,10,18,36,9,42,145,0,66
WBGene00012647,11,70,27,17,9,44,0,25
WBGene00012646,0,47,33,0,0,54,0,27
WBGene00012645,0,0,0,26,0,0,0,0
WBGene00012644,54,0,82,86,32,248,0,105
WBGene00012643,27,82,0,42,0,124,0,82
WBGene00012642,0,0,0,0,0,0,0,0
WBGene00012641,279,590,418,268,331,175,134,600
WBGene00012640,12,0,27,16,14,33,0,22
WBGene00015769,246,620,344,307,84,318,0,147
WBGene00008498,0,44,11,0,0,0,0,24
WBGene00199104,0,0,0,0,0,0,0,0
WBGene00008491,0,0,0,0,0,0,0,0
WBGene00008490,0,0,0,0,0,0,0,0
WBGene00008493,0,0,0,0,0,0,0,0
WBGene00008492,0,0,0,0,0,34,0,0
WBGene00008495,0,0,0,0,0,0,0,0
WBGene00008494,0,0,0,0,0,0,0,0
WBGene00008497,0,0,0,0,0,0,0,0
WBGene00008496,0,0,0,0,0,0,0,0
WBGene00015768,0,0,0,0,0,0,0,0
WBGene00015149,0,0,0,0,0,0,0,0
WBGene00015148,0,0,0,0,0,0,0,0
WBGene00018319,155,216,188,270,143,335,135,405
WBGene00018318,9,0,0,0,0,0,0,0
WBGene00018313,0,0,0,0,0,0,0,0
WBGene00018312,0,0,0,0,0,0,0,0
WBGene00015143,187,420,231,198,94,413,40,198
WBGene00018310,4697,9160,7317,5127,20474,58536,7227,26446
WBGene00015145,0,37,0,12,0,28,0,88
WBGene00018316,14,81,37,37,0,32,0,61
WBGene00018315,65,256,102,55,105,245,44,90
WBGene00015146,150,125,79,135,115,429,99,252
WBGene00165439,0,0,0,0,0,0,0,0
WBGene00165438,0,0,0,0,0,0,0,0
WBGene00050871,0,0,0,0,0,0,0,0
WBGene00015569,330,783,136,285,75,133,0,81
WBGene00199148,0,0,0,0,0,0,0,0
WBGene00168453,0,0,0,0,0,0,0,0
WBGene00003719,0,0,0,0,0,0,0,0
WBGene00003718,0,0,0,0,0,0,0,0
WBGene00003717,0,0,0,0,0,0,0,0
WBGene00003716,0,0,0,0,0,0,0,0
WBGene00003715,0,45,0,0,7,0,0,0
WBGene00003714,4,16,9,15,8,37,0,5
WBGene00003713,0,0,0,0,0,0,0,0
WBGene00003712,0,0,0,0,0,0,0,0
WBGene00003711,124,274,115,114,0,77,0,22
WBGene00003710,0,0,0,0,0,0,0,0
WBGene00174125,0,0,3,0,0,2,0,0
WBGene00174124,0,0,0,0,0,0,0,0
WBGene00174127,0,0,0,0,0,0,0,0
WBGene00174126,0,0,0,0,0,0,0,0
WBGene00174121,0,0,0,0,0,0,0,0
WBGene00199149,0,0,0,0,0,0,0,0
WBGene00174123,0,0,0,0,0,0,0,0
WBGene00174122,0,0,0,0,0,0,0,0
WBGene00174129,0,0,0,0,0,0,0,0
WBGene00174128,0,0,0,0,0,0,0,0
WBGene00165432,0,0,0,0,0,0,0,0
WBGene00013598,134,118,238,196,27,678,2,507
WBGene00013599,390,505,439,483,170,476,13,424
WBGene00013594,2,11,0,0,9,47,6,42
WBGene00013595,6,43,31,23,21,61,0,28
WBGene00013596,7,380,284,196,57,1054,0,436
WBGene00013597,18,0,26,16,34,71,0,75
WBGene00013590,19,15,42,21,17,79,0,42
WBGene00013591,361,924,514,485,213,991,32,584
WBGene00013592,0,0,0,0,0,0,0,0
WBGene00013593,0,0,0,79,0,38,0,113
WBGene00200668,0,0,0,0,0,0,0,0
WBGene00200669,0,0,0,0,0,0,0,0
WBGene00200664,0,0,0,0,0,0,0,0
WBGene00200665,0,0,0,0,0,0,0,0
WBGene00200666,0,0,0,0,0,0,0,0
WBGene00200667,0,0,0,0,0,0,0,0
WBGene00200660,0,0,0,0,0,0,0,0
WBGene00200661,0,0,0,0,0,0,0,0
WBGene00200662,0,0,2,0,11,0,0,0
WBGene00200663,0,0,0,0,0,0,0,0
WBGene00005592,0,0,0,0,0,0,0,0
WBGene00044073,0,0,0,0,0,0,0,0
WBGene00044072,39,139,36,69,0,242,0,133
WBGene00044071,0,0,0,8,7,0,0,8
WBGene00044070,95,268,273,146,15,35,2,16
WBGene00044077,425,757,482,591,245,1050,92,688
WBGene00044074,0,0,0,0,0,0,0,0
WBGene00044079,0,0,0,0,0,0,0,0
WBGene00044078,0,0,0,0,0,0,0,0
WBGene00001108,0,13,0,0,0,0,0,0
WBGene00001109,0,0,0,0,0,0,0,0
WBGene00015073,1189,2543,1988,1661,148,2231,84,909
WBGene00001827,261,537,315,332,201,806,115,497
WBGene00001824,9,5,7,12,0,0,0,16
WBGene00001823,0,0,0,0,0,0,0,0
WBGene00001821,0,0,0,0,0,0,0,0
WBGene00001820,181,884,260,361,0,4,0,0
WBGene00001829,358,927,496,606,226,953,19,591
WBGene00001828,0,30,0,0,0,0,0,0
WBGene00050924,0,6,0,4,1,6,0,2
WBGene00050926,1984,1975,1433,1076,1542,2447,1993,2490
WBGene00050927,0,0,0,0,0,0,0,0
WBGene00050920,0,0,0,0,0,0,0,0
WBGene00050921,0,0,0,0,0,0,0,0
WBGene00050922,0,0,0,0,0,0,0,0
WBGene00050923,0,0,0,0,0,1,0,0
WBGene00050928,0,0,0,0,0,0,0,0
WBGene00050929,574,1076,953,483,716,1829,213,1044
WBGene00206369,0,0,0,0,0,0,0,0
WBGene00206368,0,93,0,0,0,0,0,0
WBGene00206366,0,0,0,0,0,0,0,0
WBGene00206365,0,0,0,0,0,0,0,0
WBGene00206364,0,0,1,0,0,0,0,0
WBGene00206363,0,0,0,0,0,0,0,0
WBGene00206362,692,1288,1060,606,366,1852,55,541
WBGene00206361,0,0,0,0,0,0,0,0
WBGene00206360,0,0,0,0,0,0,0,0
WBGene00050234,0,0,0,0,0,0,0,0
WBGene00017459,0,0,0,0,0,0,0,35
WBGene00166829,0,0,0,0,0,0,0,0
WBGene00166828,0,0,3,0,0,0,0,0
WBGene00166827,0,0,0,0,0,0,0,0
WBGene00017450,0,0,0,0,0,0,0,0
WBGene00017453,0,0,0,0,0,0,0,0
WBGene00017452,0,0,8,0,130,281,37,128
WBGene00017455,0,0,0,0,0,0,0,0
WBGene00017454,6,0,3,0,0,0,0,0
WBGene00166821,0,0,0,0,0,0,0,0
WBGene00166820,0,0,0,0,0,0,0,0
WBGene00010106,0,0,0,0,0,0,0,6
WBGene00010107,0,0,0,0,0,0,0,0
WBGene00010104,0,0,0,5,0,0,0,0
WBGene00010105,23,69,15,25,0,43,18,24
WBGene00010102,0,0,0,0,0,0,0,0
WBGene00010103,0,0,0,0,0,0,0,0
WBGene00010100,132876,341404,0,0,2938,4223,0,0
WBGene00010101,0,0,0,0,0,0,0,0
WBGene00050235,0,0,0,0,0,1,0,0
WBGene00010108,0,0,0,0,0,0,0,0
WBGene00010109,0,0,0,0,0,0,0,0
WBGene00198149,0,0,0,0,0,0,0,0
WBGene00198148,8,14,5,7,11,6,1,10
WBGene00195319,0,0,0,3,0,0,0,0
WBGene00011850,0,71,263,36,0,0,0,0
WBGene00011857,570,773,465,430,458,962,106,997
WBGene00011856,0,0,0,0,0,0,0,0
WBGene00011855,0,0,0,0,0,0,0,0
