,CBAP,CBBP,CBCP,CBDP,N2AP,N2BP,N2CP,N2DP
B0457.1b,0,0,0,0,0,0,0,0
B0457.1a,94,134,113,109,53,271,0,141
F39E9.6,0,0,0,0,0,0,0,0
F39E9.1,26,9,0,13,0,0,0,8
W04A8.6a,588,609,516,119,924,2245,35,1284
W04A8.6b,0,0,0,0,0,0,0,0
F39E9.2,0,0,0,0,0,0,0,0
Y67A10A.126,0,0,0,0,0,0,0,0
F39E9.9,0,0,0,0,0,0,0,0
F39E9.8,0,0,0,0,0,0,0,0
Y46G5A.22a,0,0,0,0,0,0,0,0
W07G9.3,0,0,0,0,0,0,2,0
H19M22.3b,0,0,0,0,0,0,0,0
C04C11.2.1,0,0,0,0,0,0,0,0
ZC477.4,0,0,0,0,0,0,0,0
ZC477.5,93,163,146,102,56,201,0,160
Y37A1B.194,4,0,0,0,0,0,0,1
K02H8.3,0,0,0,0,0,0,0,0
K02H8.4,0,0,0,0,0,0,0,0
ZC477.1,3,0,5,0,0,0,0,3
ZC477.2,0,0,0,0,0,0,0,0
Y73F8A.469,0,0,0,0,0,0,0,0
F52B11.36,0,0,0,0,0,0,0,0
Y42G9A.4a.2,0,0,0,0,0,0,0,0
Y42G9A.4a.1,406,782,424,420,222,638,24,461
Y51H4A.303,0,1,0,0,0,0,0,0
C11H1.10,0,0,0,0,0,0,0,0
Y51H4A.354,0,0,0,0,0,0,0,0
R05D8.9,0,0,0,0,0,0,0,0
Y51H4A.916,0,0,0,0,0,0,0,0
Y51H4A.355,0,0,0,0,0,0,0,0
F38A6.6,0,0,0,0,0,0,0,0
Y51H4A.356,0,0,0,0,0,0,0,0
F52B11.39,0,0,0,0,0,0,0,0
F58A4.7c.2,0,0,0,0,0,0,0,0
Y51H4A.350,3,7,0,3,0,0,0,3
F58A4.7c.1,0,0,0,0,0,0,0,0
ZK593.12b,0,0,0,0,0,0,0,0
Y48G1C.10a.1,0,0,0,0,0,0,0,0
Y48G1C.10a.2,19,24,41,24,17,68,15,37
ZK593.12a,0,0,0,0,0,0,0,0
B0457.13,0,0,0,0,0,0,0,0
B0457.12,3,0,0,0,0,0,0,0
B0457.11,0,0,0,0,0,0,0,0
B0457.10,0,0,0,0,0,0,0,0
Y51H4A.917,0,0,0,0,0,0,0,0
B0457.16,0,1,3,1,0,0,8,20
Y57G11B.9,0,0,0,0,0,0,0,0
Y57G11B.8,0,0,0,0,0,0,0,0
Y57G11B.7,22,35,56,28,56,207,44,124
Y57G11B.6,0,0,5,0,0,0,0,0
B0457.19,3,0,0,1,5,0,0,0
Y57G11B.4,442,784,818,465,1013,2244,359,1072
Y57G11B.3,0,0,0,0,0,0,0,0
C11D2.46,0,0,0,0,0,0,0,0
Y57G11B.1,0,12,10,5,10,10,0,1
K12H4.7a.1,0,0,0,0,0,0,0,0
C11H1.12,169,366,317,219,280,643,48,347
Y75B8A.56,0,0,0,0,0,0,0,0
ZC247.3,0,0,0,0,0,0,0,0
ZC247.2,0,0,0,0,0,0,0,0
ZC247.1,3904,12007,6470,5619,3824,16563,1313,7317
Y75B8A.57,0,0,0,0,0,0,0,0
ZC247.7,0,0,0,0,0,0,0,0
ZC247.6,0,0,0,0,0,0,0,0
ZC247.5,0,0,0,0,0,0,0,0
ZC247.8,0,0,0,0,0,0,0,0
F53F8.10,0,0,4,0,2,4,0,0
Y105C5B.486,0,0,0,0,0,0,0,0
Y105C5B.487,0,0,0,0,0,0,0,0
Y105C5B.484,0,0,0,0,0,0,0,0
C27H2.107,0,0,0,0,0,5,0,2
Y105C5B.482,0,0,0,0,0,0,0,0
T01C8.2.2,0,0,0,0,0,0,0,0
T01C8.2.1,0,0,0,0,0,0,0,0
Y105C5B.481,0,0,0,0,0,0,0,0
Y105C5B.488,0,0,0,0,0,0,0,0
Y105C5B.489,0,0,0,0,0,0,0,0
Y51H4A.915,0,0,0,0,0,0,0,0
R05D3.4b,0,0,0,0,0,0,0,0
ZK154.6a,0,0,0,0,0,0,0,0
Y105C5B.1070,0,0,0,1,0,0,0,0
F46G10.2.1,0,0,0,0,0,0,0,0
F46G10.2.2,0,0,0,0,0,46,0,0
Y116A8C.153,0,0,0,0,0,0,0,0
C35D6.97,0,0,0,0,0,0,0,2
F59A6.1a,0,21,0,0,0,22,0,4
W06A7.4a,0,0,0,0,0,0,0,0
W06A7.4b,0,0,0,0,0,0,0,0
Y15E3A.6,0,0,0,0,0,0,0,0
Y15E3A.7,0,0,0,0,0,0,0,0
Y15E3A.4,0,0,9,0,0,0,0,0
Y15E3A.5,0,0,4,0,0,0,0,0
Y15E3A.2,0,0,0,0,0,0,0,0
Y15E3A.3,0,0,0,0,0,0,0,0
Y51H4A.913,0,0,0,0,0,0,0,0
Y15E3A.8,0,0,0,0,0,0,0,4
Y15E3A.9,0,2,2,0,0,3,0,4
T26H10.1a,0,39,21,0,0,0,0,0
T26H10.1b,0,0,0,0,0,0,0,0
C02E7.8,0,0,0,0,0,0,0,0
C02E7.9,0,0,0,0,0,0,0,0
F11A5.3,0,0,0,0,0,0,0,0
Y105C5B.1078,0,0,0,0,0,0,0,0
C02E7.5,0,0,0,0,0,0,0,0
C02E7.6,0,0,0,0,0,0,0,0
C02E7.7,0,0,0,0,0,0,0,0
Y51A2B.t2,0,0,0,0,0,0,0,0
C02E7.2,0,0,0,0,0,0,0,0
C02E7.3,0,0,0,0,0,0,0,0
T12C9.5b,0,0,0,0,0,0,0,0
Y25C1A.6.2,31,30,16,22,0,0,0,0
Y25C1A.6.1,0,0,0,0,0,0,0,0
T12C9.5a,0,21,0,0,0,0,0,0
B0350.9,0,0,0,0,0,0,0,0
B0350.8,0,0,0,0,0,0,0,0
B0350.7,0,0,0,0,0,0,0,0
B0350.6,0,0,0,0,0,0,0,0
B0350.5,0,0,0,0,0,0,0,0
B0350.4,0,0,0,0,0,0,0,0
W01C9.5c,0,0,0,0,0,0,0,0
W01C9.5b,0,0,0,0,0,0,0,0
W01C9.5a,0,0,0,0,0,0,0,0
F17C11.21,0,0,0,0,0,0,0,0
F17C11.22,0,109,0,0,0,0,0,0
F17C11.23,0,0,0,0,0,0,0,0
F58A6.11,0,0,0,0,0,0,0,0
F17C11.25,0,0,0,0,0,0,0,3
F58A6.12,0,0,0,0,0,0,0,0
Y105E8A.20b,20,32,0,0,0,44,0,30
C35B8.2a.1,0,0,0,0,0,0,0,0
Y51H4A.911,0,0,0,0,0,0,0,0
T19A6.3b,0,0,0,0,0,0,0,0
T19A6.3a,0,0,0,16,0,0,0,26
H35B03.11,0,0,0,0,0,0,0,0
Y105C5A.959,0,0,0,0,0,4,0,0
Y105C5A.958,0,0,2,0,0,2,0,0
F49H6.8,42,38,52,34,11,91,11,41
F49H6.9,0,0,0,0,0,0,0,0
Y105C5A.953,0,0,0,0,0,0,0,0
Y105C5A.952,0,1,0,1,0,0,0,0
Y105C5A.951,0,0,0,0,0,0,0,0
Y105C5A.950,0,0,0,0,0,0,0,0
Y105C5A.957,0,0,0,0,0,0,0,0
F49H6.1,0,0,0,0,0,0,0,0
Y105C5A.955,0,0,0,0,0,0,0,0
Y105C5A.954,0,2,0,0,0,0,0,3
Y57G11C.794,0,0,0,0,0,0,0,0
Y57G11C.795,0,7,0,0,0,0,0,0
Y57G11C.24l,0,0,0,0,0,0,0,0
Y57G11C.797,0,9,17,7,0,10,0,0
Y57G11C.790,0,0,0,0,0,0,0,0
Y57G11C.791,0,0,0,0,0,0,0,0
Y57G11C.24h,0,13,0,0,0,0,0,5
Y57G11C.793,0,0,0,0,0,0,0,0
Y57G11C.24g,0,0,0,0,0,0,0,0
Y57G11C.24e,0,0,0,0,0,0,0,0
Y57G11C.798,0,0,0,0,0,0,0,0
Y67A10A.325,0,0,0,0,0,0,0,0
Y38F2AL.4.1,0,0,0,0,0,0,0,0
Y38F2AL.4.2,459,1548,1003,830,147,250,162,673
Y69H2.12,0,0,0,0,0,0,0,0
C35D6.94,0,0,0,0,0,0,0,0
R09F10.15,0,0,0,4,14,0,0,3
C14C10.5a,336,499,183,281,61,372,14,218
C14C10.5b,0,0,0,0,0,0,0,0
Y43F4A.1b,0,0,0,0,0,0,0,0
Y43F4A.1a,2594,6113,5608,2591,2234,7584,839,2804
Y67A10A.324,0,0,0,0,0,0,0,0
Y41C4A.20b,0,0,0,0,0,0,0,0
Y57G11C.248,0,0,0,0,1,0,0,0
Y57G11C.249,0,0,0,0,0,0,0,0
Y57G11C.246,3,7,4,2,0,6,0,0
Y57G11C.247,0,0,0,0,0,0,0,0
Y57G11C.244,0,0,0,0,0,0,0,0
Y57G11C.245,0,0,0,0,0,0,0,0
Y57G11C.242,0,0,0,1,0,5,0,0
Y57G11C.243,0,0,0,0,0,0,0,0
Y57G11C.240,10,24,24,18,0,0,7,1
Y57G11C.241,7,26,22,26,7,17,6,10
C36C9.10,339,605,433,247,545,884,202,668
F46B6.5a,0,0,0,0,0,0,0,0
F46B6.5c,0,0,0,0,0,0,0,0
F46B6.5b,0,0,0,0,0,0,0,0
F46B6.5e,379,745,477,456,190,802,60,369
F46B6.5d,0,0,0,0,0,0,0,0
Y51H4A.114,0,0,0,0,0,0,0,0
C47E12.12,0,0,0,3,0,0,0,0
C47E12.14,0,0,0,0,0,0,0,0
C47E12.15,0,0,0,0,0,0,0,0
C47E12.16,0,0,0,0,0,0,0,0
C47E12.17,0,0,0,0,0,0,0,0
C47E12.18,0,0,0,0,0,0,0,0
Y43F8A.3b,0,0,0,0,0,0,0,0
M04G12.4b.2,0,0,0,0,0,0,0,0
Y11D7A.19,197,956,223,449,347,1733,0,824
Y11D7A.18,0,0,0,0,0,0,0,0
Y11D7A.16,0,0,0,0,0,0,0,0
Y11D7A.14,0,0,0,4,0,0,0,7
Y11D7A.13,0,0,0,0,0,0,0,0
F08F3.4,0,0,0,0,0,0,0,0
Y11D7A.11,0,0,36,8,34,52,26,38
Y61A9LA.11a,48,97,82,0,35,13,0,65
Y116A8A.35,0,0,0,0,0,6,0,0
F38B2.6,0,0,0,0,0,0,0,0
H39E23.1c,0,0,0,0,0,0,0,0
F38B2.7,0,0,0,0,0,0,0,0
Y113G7A.9a,0,0,0,0,0,0,0,0
Y113G7A.9b,0,0,0,0,0,0,0,0
F59A6.10,0,0,0,0,0,0,0,0
Y73F8A.912,0,0,0,0,0,0,0,0
F38B6.8,0,0,0,0,0,0,0,0
F53F4.11.1,353,726,399,435,197,660,64,474
F53F4.11.2,0,0,0,0,0,0,0,0
F53F4.11.3,0,0,0,0,0,0,0,0
Y105C5B.103,0,0,0,3,0,0,0,1
Y105C5B.102,1,6,0,0,0,0,0,0
Y105C5B.101,0,0,0,0,0,0,0,0
Y105C5B.100,0,0,0,0,0,0,0,0
Y105C5B.107,0,0,0,0,0,0,0,1
Y105C5B.106,0,0,0,0,0,0,0,0
Y105C5B.105,0,0,0,1,0,0,0,0
Y105C5B.104,0,0,0,0,0,0,0,0
Y105C5B.109,0,0,0,0,0,0,0,0
Y105C5B.108,0,0,0,0,0,0,0,0
R107.4d,188,235,0,243,149,0,62,271
F57A8.3b,0,0,0,0,0,0,0,0
R107.4a,0,0,0,0,0,0,0,0
R107.4c,0,0,0,0,0,0,0,0
R107.4b,0,0,184,0,0,234,0,0
H08J11.t2,10,20,25,0,4,0,2,15
F21C10.3b,0,0,0,0,0,0,0,0
F21C10.3a,0,0,0,0,0,0,0,0
F11H8.8,0,0,0,0,0,0,0,0
F49E2.5g.1,0,0,0,0,0,0,0,0
F49E2.5g.2,0,0,0,0,0,0,0,0
H08J11.t1,57,151,0,40,23,431,15,163
T16A1.7,1087,801,2242,706,0,0,0,0
Y105E8A.25e.2,0,0,0,0,0,0,0,0
Y105E8A.25e.3,0,0,0,0,0,0,0,0
T16A1.2,121,233,184,116,114,408,55,146
T16A1.3,0,0,0,0,0,0,0,0
Y108F1.5,13,95,43,7,107,232,36,140
Y108F1.4,234,264,283,191,976,2221,340,929
Y108F1.3,131,382,214,183,318,1383,29,418
T07H6.1b.1,0,0,0,0,0,0,0,0
T16A1.8,3673,7555,5403,3923,17,39,15,27
Y116A8C.25b,0,0,0,0,0,0,0,0
Y116A8C.25a,2359,5443,2976,2198,1112,2567,252,1803
T17H7.4l.4,0,0,0,0,0,0,0,0
T17H7.4l.3,0,0,0,0,0,0,0,0
T17H7.4l.2,0,0,0,0,0,0,0,0
T17H7.4l.1,0,0,0,0,0,0,0,0
Y116A8C.25d,0,0,0,0,0,0,0,0
F59A1.17,0,0,0,0,0,0,0,0
F59A1.16,0,0,0,0,0,0,0,0
F59A1.15,7,22,0,28,0,0,0,0
F59A1.14,0,0,9,0,0,0,0,0
F59A1.13,0,12,0,2,4,11,0,0
F59A1.12,0,0,0,0,0,0,0,0
F59A1.10,0,237,161,90,312,1119,0,437
Y51H4A.814,0,0,0,0,0,0,0,0
Y73B6BL.30b,0,0,0,0,0,0,0,0
Y73B6BL.30a,0,0,0,0,0,0,0,0
Y45G5AM.6b,0,0,0,0,0,0,0,0
Y51A2D.10b,0,0,0,0,0,0,0,0
Y51A2D.10a,0,0,0,0,0,0,0,0
Y116A8C.253,0,0,0,0,0,0,0,0
R07B1.3,0,0,0,0,0,0,0,0
Y116A8C.251,0,0,0,0,0,0,0,0
Y116A8C.250,0,0,0,0,0,0,0,0
Y116A8C.257,0,0,0,0,0,0,0,0
Y116A8C.256,3,0,0,0,0,0,0,0
F59A3.13,0,0,0,0,0,0,0,0
F59A3.12,0,0,0,0,0,0,0,0
Y116A8C.259,0,0,0,0,0,0,0,0
Y116A8C.258,0,0,0,0,0,0,0,0
R07B1.1,0,0,0,0,0,0,0,0
F58F9.3b,0,0,0,0,0,0,0,0
Y105C5A.128,0,0,0,0,0,0,0,0
R07B1.7,0,0,0,0,0,0,0,0
Y69H2.t1,0,0,0,0,0,0,0,0
T21D12.9c.2,0,0,0,0,0,0,0,0
T21D12.9c.1,0,0,0,0,0,0,0,0
Y57G11C.24j.1,0,0,0,0,0,0,0,0
Y57G11C.24j.2,0,0,0,0,0,0,0,0
K12H4.t1,7,42,41,30,6,51,7,29
F38B6.2,0,0,0,0,0,0,0,0
Y41E3.343,0,0,0,0,0,0,0,0
C10G8.8b.2,0,0,0,0,0,0,0,0
C10G8.8b.1,0,0,0,0,0,0,0,0
M02G9.4b,0,0,0,0,0,0,0,0
R53.1c.1,0,0,0,0,0,0,0,0
M02G9.4a,0,0,0,0,0,0,0,0
Y105E8B.8b.1,0,0,0,0,0,0,0,0
C34D10.3,0,0,1,0,0,0,0,0
Y37A1A.35,0,0,0,0,0,0,0,0
Y105E8B.8b.2,0,0,0,0,0,0,0,0
F47D12.7,0,0,0,0,0,0,0,0
C34D10.1,0,0,0,0,0,0,0,0
Y41E3.349,0,0,0,0,0,0,0,0
F35D11.10,0,0,0,0,0,0,0,0
F35D11.12,0,0,0,0,0,0,0,0
F36G3.4,0,0,0,0,0,0,0,0
VY10G11R.9,0,0,0,0,0,0,0,1
C10G8.5d,0,0,0,0,0,0,0,0
Y55B1BR.6f,0,0,0,0,0,0,0,0
Y55B1BR.6g,0,0,0,0,0,0,0,0
Y55B1BR.6d,0,0,0,0,0,0,0,0
Y55B1BR.6e,0,0,0,0,0,0,0,0
Y55B1BR.6b,0,0,0,0,0,0,0,0
Y55B1BR.6c,0,0,0,0,0,0,0,0
F54G2.1a,676,1404,1025,594,573,1344,115,618
Y55B1BR.6a,2823,5056,4292,3005,2711,6410,1055,4207
B0432.5b,0,0,0,0,0,0,0,0
B0432.5c,0,0,0,0,0,0,0,0
B0432.5a,0,0,0,0,0,0,0,0
Y46H3D.7b,0,0,0,0,0,0,0,0
Y46H3D.7a,0,0,0,0,0,0,0,0
C17E7.5,0,0,0,0,0,0,0,0
C01G10.4,0,0,0,0,0,0,0,0
C01G10.5,0,0,0,0,0,0,0,0
C01G10.6,0,0,0,0,0,0,0,0
C01G10.1,77,118,12,35,223,1059,3,285
C01G10.2,0,0,0,0,0,0,0,0
C01G10.3,0,0,0,0,0,0,0,0
R74.1.1,0,0,0,0,0,0,0,0
F09A5.4e.2,0,0,0,0,0,0,0,0
K11C4.14,0,0,0,0,0,0,0,2
K11C4.11,5,21,10,9,1,21,0,19
Y105E8B.1n.2,0,0,0,0,0,0,0,0
Y105E8B.1n.1,0,0,0,0,0,0,0,0
K11C4.12,0,0,6,0,2,0,6,0
F35G2.5b,0,0,0,0,0,0,0,0
F35G2.5a,0,0,0,0,0,0,0,0
Y45F10A.7c,0,0,0,0,0,0,0,0
Y45F10A.7b,0,0,0,0,0,0,0,0
Y45F10A.7a,13,10,43,12,13,25,0,18
F44G3.9,0,0,0,0,0,0,0,0
Y111B2A.20a.2,0,0,0,0,0,0,0,0
Y111B2A.20a.1,0,0,0,0,0,0,0,0
F11D5.5,0,0,0,0,0,0,0,0
F11D5.6,0,0,0,0,0,0,0,0
F11D5.7,0,0,0,0,0,0,0,0
F11D5.8,0,0,0,0,0,0,0,0
F11D5.9,0,0,0,0,0,0,0,0
Y7A9A.13,0,0,0,0,0,0,0,0
F54E7.12,0,0,0,0,0,0,0,0
F54E7.13,0,0,0,0,0,0,0,0
F54E7.10,0,7,0,0,0,0,0,7
F54E7.11,0,5,0,0,0,0,0,0
C01G10.11c.2,0,0,0,0,0,0,0,0
F36G3.3,0,0,0,0,0,0,0,0
F22B3.5a,0,0,0,0,0,0,0,0
C35C5.10a.1,0,0,0,0,0,0,0,0
F56F3.2b,0,0,0,0,0,0,0,0
Y51H4A.402a,0,0,0,0,0,1,0,0
T21C9.3b,35,209,162,53,189,266,83,129
F38H4.11,0,0,0,0,0,0,0,0
F38H4.12,0,0,0,0,0,0,0,0
Y49C4A.1,0,0,0,0,0,0,0,0
F38H4.13,0,0,0,0,0,0,0,0
Y37A1A.33,0,0,0,0,0,0,0,0
F38H4.14,0,0,0,0,0,0,0,0
C35C5.10a.2,0,0,0,0,0,0,0,0
C36E6.5,0,0,0,0,0,0,0,0
Y73F8A.63,0,0,0,0,0,0,0,0
Y51H4A.15,24,65,38,31,20,181,0,112
Y73F8A.61,0,0,0,0,0,0,0,0
ZC262.11,0,0,0,0,0,0,0,0
C36E6.9,0,0,0,0,0,0,0,0
Y51H4A.10,0,0,0,0,0,0,0,0
Y42G9A.4b.1,0,0,0,13,0,0,0,22
C14C6.2a,0,0,0,0,0,0,0,0
Y42G9A.4b.2,0,0,0,0,0,0,0,0
Y46H3A.3b,0,0,0,0,0,0,0,0
Y37E11B.t1,0,0,0,0,1,2,0,1
Y37E11B.t2,2,3,6,9,0,6,2,3
C27C12.5a,0,0,0,0,0,0,0,0
Y73F8A.64,0,0,0,0,0,0,0,0
T27A3.12,0,0,1,4,0,4,0,0
C27C7.1,530,1411,808,648,416,946,131,500
F36G3.6,0,0,0,0,0,0,0,0
C27C7.2,0,0,0,0,0,0,0,0
C27C7.4,0,0,0,0,0,0,0,0
C27C7.7,27,80,28,19,0,32,5,35
Y37A1B.2e,0,0,0,0,0,0,0,0
C27C7.9,0,0,0,0,0,0,0,0
C31E10.1,0,0,0,0,0,0,0,0
F29G6.3b,0,0,0,0,0,0,0,0
F29G6.3e,0,0,0,0,0,0,0,0
Y105C5B.1155,0,0,0,0,0,0,0,0
F29G6.3f,127,304,196,113,449,747,122,411
T01B11.7.2,0,0,0,0,0,0,0,0
Y116A8C.107,0,0,0,0,0,0,0,0
T01B11.7.1,0,28,0,0,0,18,0,39
R12E2.8,0,0,0,0,0,0,0,0
R12E2.6,0,0,0,0,0,0,0,0
R12E2.3,13,32,39,34,10,45,2,57
R12E2.2,66,138,55,60,74,165,17,166
R12E2.1,53,144,127,119,10,199,0,119
T19A5.2d,223,345,233,191,157,385,91,350
T19A5.2e,0,0,0,0,0,0,0,0
T19A5.2f,0,0,0,0,0,0,0,0
T19A5.2g,0,0,0,0,0,0,0,0
T19A5.2a,0,0,0,0,0,0,0,0
T19A5.2b,0,0,0,0,0,0,0,0
T19A5.2c,0,0,0,0,0,0,0,0
F40F12.11,0,0,0,0,0,0,0,0
F40F12.10,4,0,0,1,0,2,0,1
T19A5.2h,0,0,0,0,0,0,0,0
DH11.3,0,0,0,0,0,0,0,0
DH11.6,0,0,0,0,0,0,0,0
DH11.7,0,0,0,0,0,0,0,0
ZK270.5,0,0,0,0,0,0,0,0
ZK270.4,145,96,196,57,176,381,38,191
Y116A8C.100,0,0,0,0,0,0,0,0
F59B8.2b,205,643,311,289,90,427,79,258
F59B8.2c,0,0,0,0,0,0,0,0
ZK270.3,0,0,0,0,0,0,0,0
C31E10.8,682,1471,1158,856,512,1741,24,669
F49E10.10,0,0,0,1,0,0,0,0
Y51H4A.110,0,0,0,0,0,0,0,0
K09H11.11,4871,7897,6032,3745,4734,8888,4106,7737
F19B6.2b,0,0,0,0,0,0,0,0
K09H11.13,0,0,0,2,0,1,0,0
K09H11.14,0,0,0,0,0,0,0,0
K09H11.15,0,0,0,0,0,0,0,0
K09H11.16,0,0,0,0,174,367,0,305
Y49C4A.2,0,0,0,0,0,0,0,0
C47E8.7.1,0,0,0,0,0,0,0,0
Y92H12A.7,0,0,1,0,0,0,0,1
Y57G11C.55,0,0,0,0,0,0,0,0
T23G11.4,66,131,0,55,0,224,7,136
Y51H4A.751,0,0,0,0,3,0,0,0
T04A8.8,30,40,28,43,11,96,0,24
Y51H4A.753,0,0,0,0,0,0,0,0
Y51H4A.754,2,4,10,7,12,9,0,6
T23G11.1,10,75,43,0,68,455,0,139
T23G11.2,0,0,0,0,0,0,0,0
Y51H4A.757,0,0,0,0,0,0,0,0
Y51H4A.758,0,0,0,0,0,0,0,0
T04A8.3,0,0,20,10,0,0,0,9
T04A8.1,0,0,0,0,0,0,0,0
T04A8.6,37,114,61,56,31,163,0,52
T04A8.4,0,0,0,0,0,0,0,0
T04A8.5,0,0,0,0,0,0,0,9
Y105C5A.1081,0,0,0,0,0,0,0,0
Y105C5A.1080,22,25,30,13,0,0,0,0
Y105C5A.1083,0,0,0,0,0,0,0,0
F26F2.8,0,0,0,0,0,0,0,0
Y38E10A.21b.1,0,0,0,0,0,58,0,23
Y105C5A.1084,0,0,0,0,0,0,0,0
Y105C5A.1087,0,0,0,0,0,0,0,0
Y38E10A.21b.2,0,0,0,0,0,0,0,0
Y105C5A.1089,0,0,0,0,0,0,0,0
Y105C5A.1088,0,0,0,0,0,0,0,0
F26F2.1,0,0,0,0,0,0,0,0
H32K16.1,0,9,4,2,0,0,0,23
F26F2.7,26,84,35,35,25,106,17,78
Y67D2.9,0,0,0,0,0,0,0,0
C35C5.8a,0,0,0,0,0,0,0,0
Y67D2.8,0,5,0,0,3,0,0,4
C52D10.39,0,0,0,0,0,0,0,0
C52D10.38,0,3,0,2,0,0,0,0
C52D10.35,0,0,0,0,0,6,0,2
F35B3.10,4,3,0,0,2,10,1,0
C52D10.37,0,0,0,0,0,0,0,0
C52D10.36,0,0,0,0,0,0,0,0
C52D10.31,0,0,0,0,0,0,0,0
R08D7.4b.2,0,0,0,0,0,0,0,0
R08D7.4b.1,0,0,0,0,0,0,0,0
C52D10.32,0,0,0,0,0,0,0,0
Y75B8A.9a,15,0,14,0,28,80,0,93
Y75B8A.9b,0,0,0,0,0,0,0,0
H30A04.8,0,0,0,0,10,0,0,2
H30A04.9,8,13,1,0,7,0,0,0
K02E2.11,0,0,0,0,0,0,0,0
F02C12.8a,0,0,0,0,0,0,0,0
K02E2.13,0,0,0,0,0,0,0,0
K02E2.12,173,191,220,150,144,175,3,140
K02E2.15,1,0,2,3,0,1,0,1
C18D4.7,0,0,0,0,0,0,0,0
H30A04.2,0,0,0,0,0,0,0,0
H30A04.3,0,0,0,0,0,0,0,0
T19C4.t1,121,295,258,99,78,329,59,133
Y67D2.2,0,0,8,13,0,55,0,39
F02C12.8b,0,0,0,0,0,0,0,0
C45B11.3.1,0,0,0,0,0,0,0,0
Y32B12B.1b,0,0,0,0,0,0,0,0
Y71H10B.1b.1,0,0,0,0,0,0,0,0
T03E6.1,0,0,0,0,0,0,0,0
B0238.3,0,0,0,0,0,0,0,0
ZK20.10,0,0,0,0,0,0,0,0
C52D10.3a,0,0,0,0,0,0,0,0
B0361.6,329,384,315,251,211,736,64,511
C29F4.7,0,0,0,0,0,0,0,0
Y73F8A.147,0,0,0,0,0,0,0,0
F15B9.9,0,0,0,0,0,0,0,0
F21A9.4b,0,0,0,0,0,0,0,0
F15B9.2,0,0,0,0,0,0,0,0
F15B9.1,0,0,0,0,0,0,0,0
F15B9.6,0,0,0,0,0,0,0,0
B0353.2,0,0,0,0,0,0,0,0
F15B9.4,612,1334,837,820,642,2770,360,1562
Y47G6A.20a,0,0,0,0,0,0,0,0
F09F9.5,0,0,0,0,0,0,0,0
F09F9.4,0,0,0,0,0,17,0,0
F09F9.7,0,0,0,0,0,0,0,0
F09F9.6,0,0,0,0,0,0,0,0
F09F9.1,0,0,0,0,0,0,0,0
F09F9.3,0,0,0,0,0,0,0,0
F09F9.2,0,0,6,0,0,0,0,0
Y47G6A.20c,0,0,0,0,0,0,0,0
F09F9.9,0,0,0,0,0,0,0,0
F09F9.8,0,0,0,0,0,0,0,0
Y73F8A.146,0,0,0,0,0,0,0,0
R07B7.8.1,0,0,0,0,0,0,0,0
R07B7.8.2,0,0,0,0,0,0,0,0
C53C7.t3,95,278,232,91,73,350,60,132
H16D19.7,172,0,431,0,3092,8099,0,3171
H16D19.6,14,0,0,0,359,938,67,423
H16D19.5,150,335,230,199,525,1837,257,917
H16D19.4,164,355,292,186,2487,7030,704,2863
H16D19.3,0,0,0,0,0,0,0,0
H16D19.2,0,0,0,0,0,5,0,0
H16D19.1,0,0,0,0,17,31,0,16
T25B9.7.2,0,0,0,0,0,0,0,0
Y54F10BM.1,4,76,39,36,54,61,0,88
Y54F10BM.2,15,91,194,106,61,123,3,107
Y54F10BM.3,0,0,0,0,0,0,0,0
Y54F10BM.4,0,0,0,0,0,0,0,0
Y54F10BM.5,0,104,0,0,0,0,0,52
Y54F10BM.6,0,0,0,0,0,0,0,0
Y54F10BM.7,0,0,0,0,0,0,0,0
Y54F10BM.9,3965,5458,5077,3441,9820,27501,2405,11767
T05H10.6a.2,0,0,0,0,0,0,0,0
T05H10.6a.3,8,0,30,22,42,12,0,105
Y73F8A.145,0,0,0,0,0,0,0,0
T23E7.2c,0,0,0,0,0,0,0,0
H28G03.5,926,1593,1279,766,1928,4702,719,2714
W08F4.21,0,0,0,0,0,0,0,0
W08F4.20,29,98,25,26,25,66,5,19
C53C7.t2,6,16,3,5,0,18,9,12
T23E7.2f,0,0,0,0,0,0,0,0
T23E7.2e,0,0,0,0,0,0,0,0
H28G03.3,0,0,0,0,0,0,0,0
F23H12.7b,0,0,0,0,0,0,0,0
Y67A10A.3a,70,77,63,44,212,292,36,134
Y67A10A.3b,0,0,0,0,0,0,0,0
F23H12.7a,17,0,0,0,43,158,0,57
H28G03.8,0,0,0,0,0,0,0,0
H28G03.9,0,0,0,0,0,0,0,0
T27A3.10,0,0,0,0,0,0,0,0
Y73F8A.144,0,0,0,0,0,0,0,0
T26H2.3,0,0,0,0,0,0,0,0
BE10.4,0,0,0,0,0,0,0,0
H12I19.7,0,0,0,0,0,0,0,0
BE10.6,66,220,115,91,36,231,9,85
H12I19.5,0,0,0,0,0,0,0,0
H12I19.2,0,0,0,0,0,0,0,0
BE10.1,0,0,0,0,0,0,0,13
BE10.2,0,0,0,0,0,0,0,0
BE10.3,0,0,0,0,0,0,0,0
C18A11.7b,0,0,0,0,0,0,0,0
C18A11.7a,11,8,10,0,7,0,9,0
H12I19.8,0,0,0,0,0,0,0,0
H12I19.9,0,0,0,0,0,0,0,0
Y105C5A.781,0,0,0,0,0,0,0,0
Y39B6A.43c,0,0,0,0,0,0,0,0
Y39B6A.43b,44,0,20,16,38,147,0,57
