,CBA,CBB,CBC,CBD,N2A,N2B,N2C,N2D
WBGene00007521,2689,2859,1779,2282,1323,1479,1992,2801
WBGene00172716,0,0,0,0,0,0,0,0
WBGene00013880,12456,15593,14319,13540,11577,13001,13440,14291
WBGene00172717,1,0,1,1,0,0,0,0
WBGene00003100,822,1086,1353,773,994,892,785,562
WBGene00172711,0,0,0,0,0,0,0,0
WBGene00171416,0,0,0,0,0,0,0,0
WBGene00199610,3,0,0,0,0,0,0,0
WBGene00171414,0,0,0,0,0,0,0,0
WBGene00171415,0,0,0,0,0,0,0,0
WBGene00171412,0,0,0,0,0,0,0,0
WBGene00007526,30,59,98,59,57,69,64,55
WBGene00171410,0,0,0,0,0,0,0,0
WBGene00171411,0,0,0,1,0,0,0,0
WBGene00171418,0,0,0,0,0,0,0,0
WBGene00171419,0,0,1,0,1,0,0,1
WBGene00013881,7453,8969,7620,7982,5725,7510,7861,9031
WBGene00008958,32,37,22,6,4,44,14,22
WBGene00008959,2033,3002,1560,2531,778,1387,1403,2098
WBGene00008954,1168,1310,1573,1101,1091,857,940,805
WBGene00008955,268,430,388,322,219,285,310,252
WBGene00008956,2715,3313,3663,2568,2661,2626,2458,2311
WBGene00008957,613,1010,911,705,762,834,754,710
WBGene00008950,3831,4542,4746,3345,3619,3622,3699,3497
WBGene00008951,4254,5487,5361,3906,4034,4227,3978,3437
WBGene00169728,0,0,0,0,0,0,0,0
WBGene00008953,2178,2911,2074,1853,1448,1425,1599,1996
WBGene00173300,0,0,0,0,0,0,0,0
WBGene00173301,0,0,0,0,0,0,0,0
WBGene00173302,0,0,0,0,0,0,0,0
WBGene00173303,2,2,1,0,1,1,1,2
WBGene00173304,0,0,0,0,0,0,0,0
WBGene00173305,1,1,0,0,0,0,0,0
WBGene00173306,0,0,0,0,0,0,0,0
WBGene00173307,0,0,0,0,0,0,0,0
WBGene00173308,0,0,0,0,0,0,0,0
WBGene00173309,0,0,0,0,0,0,0,0
WBGene00249814,0,1,0,1,1,1,1,1
WBGene00007288,41,72,53,30,28,31,30,27
WBGene00249816,67,111,70,59,87,110,116,151
WBGene00249817,247,462,306,193,254,296,266,227
WBGene00249812,21,27,23,21,15,8,15,16
WBGene00249813,14,17,16,13,6,5,8,8
WBGene00007281,171,264,286,197,135,153,194,217
WBGene00007283,1929,3386,1559,1944,167,443,394,552
WBGene00007282,3623,7246,2815,3451,1335,2539,2381,3768
WBGene00007285,1018,1440,1365,1040,850,830,818,719
WBGene00007284,7339,8968,8294,6935,7009,6753,6781,6810
WBGene00007287,9594,13713,11868,10531,7297,9459,8969,8944
WBGene00007286,241,476,247,312,159,283,250,385
WBGene00170451,0,0,0,0,0,0,0,0
WBGene00170450,0,0,0,0,0,0,0,0
WBGene00170453,0,0,0,0,0,0,0,0
WBGene00170452,0,1,1,1,1,0,1,0
WBGene00170455,0,0,0,0,0,0,0,0
WBGene00170454,0,0,0,0,0,0,0,0
WBGene00170457,0,0,0,0,0,0,1,0
WBGene00198373,0,0,0,0,0,0,0,0
WBGene00170459,0,0,0,0,0,0,0,0
WBGene00170458,0,0,0,0,0,0,0,0
WBGene00168210,0,0,0,0,0,0,0,0
WBGene00050014,1,0,0,0,0,0,0,0
WBGene00168211,0,0,0,0,0,0,0,0
WBGene00197156,0,0,0,0,0,0,3,3
WBGene00198376,0,0,0,0,0,0,0,0
WBGene00197155,0,0,0,0,0,0,0,0
WBGene00168217,0,0,0,0,0,0,0,0
WBGene00050017,0,1,0,0,0,0,0,0
WBGene00200815,0,0,0,0,0,0,0,0
WBGene00168214,0,0,0,0,0,0,0,0
WBGene00050010,0,0,0,0,0,0,0,0
WBGene00198375,0,0,0,0,0,0,0,0
WBGene00202358,0,0,0,0,0,3,0,0
WBGene00050011,0,0,0,0,0,0,0,0
WBGene00006888,103175,120564,113720,111574,90767,101271,105199,116706
WBGene00050012,0,0,0,0,0,0,0,0
WBGene00022774,12284,15041,12547,13308,9129,12094,12477,14474
WBGene00022775,9975,12857,10694,11941,6578,9511,10079,12100
WBGene00022776,12117,15467,14386,13727,10800,12565,13040,14458
WBGene00006887,6314,8495,7827,6167,5967,6447,6270,6691
WBGene00022770,1941,2499,2486,1968,1807,1813,1909,1968
WBGene00006881,116,210,272,202,128,157,172,150
WBGene00006882,11710,19386,21468,13371,9973,12376,11064,7657
WBGene00022773,1560,1829,1615,1559,1165,1448,1422,1633
WBGene00198379,0,0,2,0,3,0,0,0
WBGene00003968,1036,1964,2516,1191,1737,2004,1648,900
WBGene00007428,25568,33286,28744,29805,20492,27526,28422,31510
WBGene00007425,1195,1375,1995,1013,1242,1234,941,529
WBGene00003965,1702,2634,1978,1902,1303,1891,1825,2035
WBGene00015659,0,0,0,0,0,0,0,0
WBGene00003967,7667,10172,8962,8838,7078,8660,8801,9753
WBGene00007421,1018,1423,1247,1131,824,941,1082,1091
WBGene00007420,837,881,1381,753,1200,1082,828,456
WBGene00007423,182,157,123,117,109,85,82,45
WBGene00007422,8710,9829,8910,6043,6010,5578,5438,4807
WBGene00200813,0,0,0,0,0,0,0,0
WBGene00008974,4338,6312,5120,4431,3608,4461,4406,4481
WBGene00202479,4,7,8,5,3,3,1,1
WBGene00202478,0,0,0,0,0,0,0,0
WBGene00202477,0,0,0,0,0,0,0,0
WBGene00202476,2,2,0,0,2,0,0,0
WBGene00202475,0,0,0,0,0,0,0,0
WBGene00202474,0,0,0,0,0,0,0,0
WBGene00202473,3,0,0,0,0,0,0,0
WBGene00202472,0,0,0,0,0,0,0,0
WBGene00202471,3,0,0,0,0,0,0,0
WBGene00202470,0,0,0,1,0,0,0,0
WBGene00172169,0,1,1,0,1,0,0,1
WBGene00172168,0,0,0,0,0,0,0,0
WBGene00172163,0,0,0,0,0,0,0,0
WBGene00172162,0,0,0,0,0,0,0,0
WBGene00172161,0,0,0,1,0,0,1,0
WBGene00172160,0,0,0,0,0,0,0,0
WBGene00172167,0,0,0,0,0,0,0,0
WBGene00172166,0,0,0,0,0,0,0,0
WBGene00172165,0,0,0,0,0,0,0,0
WBGene00172164,0,0,0,0,0,0,0,0
WBGene00165246,0,0,0,0,0,0,0,0
WBGene00199619,0,0,0,0,0,0,4,0
WBGene00047322,0,0,0,0,0,0,0,0
WBGene00047323,0,0,0,0,0,0,0,0
WBGene00047320,0,0,0,0,0,0,0,0
WBGene00047321,0,0,0,0,0,0,0,0
WBGene00047326,0,0,0,0,0,1,0,0
WBGene00047327,0,0,0,0,0,0,0,0
WBGene00047324,0,0,0,0,0,0,0,0
WBGene00047325,0,0,0,0,0,0,0,0
WBGene00174171,0,0,0,0,0,0,0,0
WBGene00047328,0,0,0,0,0,0,0,0
WBGene00047329,0,0,0,0,0,0,0,0
WBGene00166279,0,0,0,0,0,0,0,0
WBGene00010299,1315,1573,1254,1184,207,253,211,326
WBGene00014147,0,0,0,0,0,0,0,0
WBGene00014144,30,50,12,23,7,30,6,9
WBGene00014145,69,50,92,32,65,39,70,44
WBGene00014142,68,33,54,37,14,14,5,17
WBGene00014143,21,29,10,14,8,19,11,7
WBGene00014140,828,1243,1085,883,755,884,903,864
WBGene00048296,0,0,0,0,0,0,0,0
WBGene00048831,0,0,0,0,0,0,0,0
WBGene00014148,9787,12217,13856,9667,14056,14335,13873,9851
WBGene00014149,9,18,13,19,14,13,9,10
WBGene00000617,62,122,116,96,22,27,36,39
WBGene00000616,107508,137053,95422,111027,88793,76573,90570,92888
WBGene00000615,276880,322161,430902,253100,206937,207245,184538,95139
WBGene00000614,5,15,10,9,6,9,8,11
WBGene00000613,9,92,16,5,0,0,4,4
WBGene00000612,18,25,19,10,8,15,10,11
WBGene00000611,8848,13090,14999,11101,7764,8590,9024,7246
WBGene00000610,2035,2718,3274,2451,1580,1465,1542,954
WBGene00007375,457,506,742,446,637,515,473,306
WBGene00007374,370,418,476,305,297,283,269,182
WBGene00015813,33076,43724,37211,35077,25724,34992,34138,38639
WBGene00018824,0,0,3,0,0,0,0,0
WBGene00018827,6393,7563,7432,6399,4778,6183,6371,6310
WBGene00015810,44298,57247,54202,48020,41831,44467,45946,46036
WBGene00018821,7,0,0,0,0,2,0,0
WBGene00018820,0,0,0,0,0,1,0,0
WBGene00018823,206,617,484,278,17456,18351,19286,14111
WBGene00015814,40845,50007,53642,46218,38407,39895,40954,42517
WBGene00005067,0,0,0,0,0,0,0,0
WBGene00005066,4,0,0,0,3,0,0,0
WBGene00005065,36,20,19,9,7,4,13,0
WBGene00005064,18,17,14,8,0,4,0,0
WBGene00005063,86,114,153,82,81,69,68,93
WBGene00005062,49,92,56,40,16,21,41,76
WBGene00005061,10,20,0,3,12,21,31,38
WBGene00005060,0,6,15,4,0,0,0,0
WBGene00173487,4,0,1,0,0,1,1,1
WBGene00173486,0,0,0,0,0,0,0,0
WBGene00173485,0,0,0,0,0,0,0,0
WBGene00173484,1,4,4,5,1,4,1,2
WBGene00050227,1,0,0,1,1,1,1,0
WBGene00173482,0,0,0,0,0,0,0,0
WBGene00173481,1,0,0,0,0,0,0,1
WBGene00173480,0,0,0,0,0,0,0,0
WBGene00199295,0,0,0,0,0,0,0,0
WBGene00173489,0,0,0,0,0,0,0,0
WBGene00173488,0,0,0,0,0,0,0,0
WBGene00014490,0,0,0,0,0,0,0,0
WBGene00014491,0,0,0,0,0,0,0,0
WBGene00014492,1,1,1,1,1,1,1,1
WBGene00014493,0,0,0,0,0,0,0,0
WBGene00014494,0,0,0,0,0,0,0,0
WBGene00014495,0,0,0,0,0,0,0,0
WBGene00014496,0,0,0,0,0,0,0,0
WBGene00014497,0,0,0,0,0,0,0,0
WBGene00014498,0,0,0,0,0,0,0,0
WBGene00014499,0,0,0,0,0,0,0,0
WBGene00196935,2,0,0,0,1,0,5,0
WBGene00018798,126,287,244,172,122,157,197,217
WBGene00018797,18542,22294,20675,19582,17621,18673,19178,22047
WBGene00018795,617,703,615,621,614,669,779,759
WBGene00018794,7482,11877,10176,10249,7540,12854,12998,14540
WBGene00018793,6198,7934,7254,6953,5181,6303,6419,6895
WBGene00018792,1230,1416,1325,1047,1013,1010,1095,1156
WBGene00018791,42,46,53,48,49,38,53,35
WBGene00005399,7,28,15,11,13,0,6,0
WBGene00005398,0,0,0,3,0,5,0,0
WBGene00201359,2,0,0,0,2,1,1,0
WBGene00201358,11,1,0,0,6,3,2,0
WBGene00005391,0,0,0,0,0,0,0,0
WBGene00201356,0,0,0,0,0,0,0,0
WBGene00201355,0,0,0,0,0,0,0,0
WBGene00005392,5,6,5,11,2,0,3,0
WBGene00005395,10,0,8,5,5,0,0,0
WBGene00201352,0,0,0,0,0,0,0,0
WBGene00005397,0,0,4,4,0,0,5,12
WBGene00005396,0,0,0,0,3,3,0,0
WBGene00050224,0,0,0,0,0,0,0,0
WBGene00011516,0,0,0,0,0,0,0,0
WBGene00011517,374,440,423,375,1103,1071,1024,761
WBGene00011514,565,669,577,589,538,598,587,659
WBGene00011515,0,0,0,0,465,422,364,144
WBGene00011512,277,459,368,379,368,438,444,392
WBGene00011513,1415,1768,1785,1708,1671,1935,2250,2413
WBGene00011510,82769,105999,97042,83527,75339,81004,83631,82882
WBGene00011511,16849,24232,21470,19519,22057,27051,27261,28969
WBGene00010924,12315,14537,18018,11842,11130,11122,10066,6303
WBGene00011518,0,0,0,0,0,0,0,0
WBGene00011519,0,0,0,0,0,0,3,0
WBGene00046743,0,0,0,0,0,0,0,0
WBGene00046742,0,1,0,0,0,0,0,0
WBGene00046741,0,0,0,0,0,0,0,0
WBGene00046740,0,0,0,0,0,0,0,0
WBGene00046747,0,0,1,0,0,1,1,1
WBGene00046746,0,0,0,0,0,0,0,0
WBGene00046745,0,0,0,0,0,0,0,0
WBGene00046744,0,0,0,0,0,0,0,0
WBGene00046749,0,0,0,0,0,0,0,0
WBGene00046748,0,0,0,0,0,0,0,0
WBGene00011412,9295,10814,10238,9602,8619,9586,9803,9884
WBGene00169619,0,0,0,0,0,0,0,0
WBGene00169618,0,0,0,0,0,0,0,0
WBGene00043998,1000,1147,1290,913,1105,929,958,717
WBGene00169611,0,1,0,0,0,0,0,0
WBGene00169610,0,1,0,0,0,0,1,0
WBGene00169613,0,0,0,0,0,0,0,0
WBGene00169612,0,0,0,0,0,0,0,0
WBGene00169615,0,0,0,0,0,0,0,0
WBGene00169614,0,0,0,0,0,0,0,0
WBGene00169617,0,0,0,0,0,0,1,0
WBGene00013910,0,0,0,0,0,0,0,0
WBGene00013911,15,8,11,6,4,6,5,4
WBGene00013912,0,0,0,0,0,0,0,0
WBGene00013913,0,0,0,0,0,0,0,0
WBGene00013914,151,225,244,179,142,172,172,130
WBGene00013915,0,0,0,0,0,0,0,0
WBGene00013916,10,36,51,33,11,6,5,11
WBGene00013917,2882,3990,2859,3012,2046,2642,2641,3255
WBGene00013918,0,0,0,0,1,1,1,0
WBGene00013919,15345,18975,18987,14248,15392,15553,14587,14050
WBGene00048604,1,0,0,0,0,0,0,0
WBGene00015361,150,174,257,91,46,60,16,16
WBGene00015360,1349,1494,1681,1147,1300,1150,1049,845
WBGene00015362,1228,1371,1502,917,542,460,476,362
WBGene00005939,0,0,0,0,0,0,0,0
WBGene00015364,110,162,164,140,68,102,124,84
WBGene00015367,0,23,6,0,0,10,0,9
WBGene00015366,200,330,253,209,157,236,210,240
WBGene00015369,873,1291,1274,884,1209,1243,1166,880
WBGene00005934,0,10,15,7,0,0,0,0
WBGene00005937,17,2,13,0,9,12,6,8
WBGene00012640,2725,3151,3004,3006,1806,2019,2232,2327
WBGene00005931,0,0,0,0,52,20,36,22
WBGene00005930,4,0,0,0,0,0,0,0
WBGene00005933,0,0,0,0,0,0,0,0
WBGene00005932,27,54,61,35,0,13,15,20
WBGene00008499,3237,4187,4661,3511,3877,4003,3990,4120
WBGene00008547,15897,20208,22567,18147,16797,17343,17437,14380
WBGene00008546,42014,62118,47728,54490,31398,52569,56591,66472
WBGene00008545,94,128,105,72,111,131,121,125
WBGene00008543,335,304,329,291,260,210,258,258
WBGene00008542,5211,6559,6315,5034,5693,5174,5596,6111
WBGene00008541,16874,20064,16983,13221,13469,13651,15144,17434
WBGene00008540,19,45,18,23,2,0,1,0
WBGene00008549,16683,28657,28364,22449,15429,21598,20487,20266
WBGene00008548,2879,3902,2960,2970,3590,3540,3815,4945
WBGene00003577,16998,20994,17250,16446,14442,14881,16431,18838
WBGene00003576,15436,19994,15588,16176,10798,16246,15838,19159
WBGene00003575,213,233,119,168,143,141,145,169
WBGene00003574,103,203,106,111,58,69,70,56
WBGene00003573,297,566,427,248,816,791,723,478
WBGene00003572,6805,6958,6496,5044,4671,4439,4422,4513
WBGene00003571,909,671,569,793,1224,915,1051,1407
WBGene00003570,68,188,168,120,55,99,71,50
WBGene00018668,22,27,0,0,2065,2594,2606,3146
WBGene00003579,2876,4342,4464,3217,2706,2777,2805,2402
WBGene00003578,1644,2253,2559,1720,1791,1838,1740,1475
WBGene00201829,0,0,0,0,0,0,0,0
WBGene00201828,0,0,0,0,0,0,0,0
WBGene00201825,0,0,0,0,0,0,1,0
WBGene00201824,0,0,0,1,0,0,0,0
WBGene00201827,5,2,2,1,0,1,1,0
WBGene00201826,1,0,1,0,3,2,1,0
WBGene00201821,0,0,0,0,0,0,0,0
WBGene00201820,5,2,6,3,8,3,8,8
WBGene00201823,0,0,0,0,1,0,0,0
WBGene00201822,1,0,0,2,2,1,0,2
WBGene00202107,2,5,1,2,0,1,6,2
WBGene00045210,50,84,61,61,59,50,59,104
WBGene00045211,0,0,0,0,0,0,0,0
WBGene00049771,0,0,0,0,0,0,0,0
WBGene00049770,0,0,0,0,0,0,0,0
WBGene00049777,0,0,0,0,0,0,0,0
WBGene00045215,73,133,68,89,65,76,99,118
WBGene00049775,0,0,0,0,0,0,0,0
WBGene00049774,0,0,0,0,0,0,0,0
WBGene00045218,218,282,283,253,148,175,197,189
WBGene00049779,0,0,0,0,0,0,0,0
WBGene00049778,0,0,0,0,0,1,0,0
WBGene00048420,1,0,0,0,0,0,0,0
WBGene00048421,0,0,0,0,0,0,0,0
WBGene00048422,0,0,0,0,0,0,0,0
WBGene00048423,1,1,1,1,1,1,1,1
WBGene00048424,0,0,0,0,0,0,0,0
WBGene00048425,0,0,0,0,0,0,0,0
WBGene00048426,0,0,0,0,0,0,0,0
WBGene00048427,0,0,0,0,0,0,0,0
WBGene00048428,0,0,0,0,0,0,0,0
WBGene00048429,0,0,0,0,0,0,0,0
WBGene00015013,0,0,0,0,244,252,277,301
WBGene00196797,0,0,1,1,0,0,0,0
WBGene00012351,25756,31586,30403,28533,24878,26630,27724,28443
WBGene00012350,0,3,0,0,1,0,0,0
WBGene00012353,12583,18176,15625,16047,10878,15719,16366,18362
WBGene00012352,3203,4586,4625,3538,3552,4137,3615,3297
WBGene00012355,0,0,0,0,107,0,0,0
WBGene00012354,74525,97824,90951,80986,72856,77497,82406,82492
WBGene00012357,3650,4263,3928,3080,2942,2897,3323,3696
WBGene00012356,2330,3405,2756,2656,1981,2682,2635,3016
WBGene00012359,14154,20656,18797,17848,12689,15930,16891,17756
WBGene00012358,11480,15956,14934,11836,11874,12098,12638,11428
WBGene00019466,86961,96531,62285,46367,46681,39830,33117,33089
WBGene00019467,4413,5711,4436,4177,3637,4528,4424,4944
WBGene00019464,4384,5390,4789,4572,3409,3586,3848,4897
WBGene00019465,11899,15582,13806,11585,11562,13705,13409,12841
WBGene00019462,537,761,655,526,702,778,751,793
WBGene00019460,5892,6607,5469,5611,4265,4978,5269,6201
WBGene00019461,3530,4361,4010,3072,2869,2814,3117,3303
WBGene00019469,0,0,0,0,0,0,0,0
WBGene00016636,48132,83951,44218,65498,36640,51470,57759,87577
WBGene00016637,35,91,43,49,22,23,16,37
WBGene00016634,520,864,731,521,357,472,496,539
WBGene00016635,633,750,608,598,539,581,642,790
WBGene00016632,14834,16399,12385,14865,9153,13140,13740,17543
WBGene00020374,4622,5659,5074,5006,3717,4270,4520,5381
WBGene00016630,60072,91142,78010,62785,51491,63502,61186,61772
WBGene00016631,10373,12802,11881,9486,9234,8326,8316,8470
WBGene00020375,24201,30430,21011,26899,13954,22108,22478,28800
WBGene00016638,85115,140198,76434,101460,59912,83536,91784,131541
WBGene00016639,99,209,99,71,72,86,76,66
WBGene00016924,135,32,128,95,76,0,0,76
WBGene00166139,0,0,0,0,0,0,0,0
WBGene00166138,0,0,0,0,0,0,0,0
WBGene00017321,4160,5624,5066,4684,3100,3472,3931,4102
WBGene00020379,1533,2434,2173,1898,1573,1923,1769,1608
WBGene00017327,4354,6119,6125,4958,4769,4295,4649,5646
WBGene00017326,31,81,65,46,25,33,52,38
WBGene00017325,2412,2514,2222,1796,1559,1563,1889,2009
WBGene00017324,1,0,0,0,0,0,0,0
WBGene00166131,0,0,0,0,0,0,0,0
WBGene00166130,0,0,0,0,0,0,0,0
WBGene00166133,0,0,0,0,0,0,0,0
WBGene00017328,23749,28230,23684,25951,17966,22756,23833,28319
WBGene00166135,0,0,0,0,0,0,0,0
WBGene00166134,1,0,0,0,0,0,0,0
WBGene00166137,0,0,0,0,0,0,0,0
WBGene00166136,0,0,0,0,0,0,0,0
WBGene00048748,0,0,0,0,0,0,0,0
WBGene00016980,5329,6178,6737,5169,5272,5679,5486,5108
WBGene00016981,30175,39993,36588,35813,28536,35520,35988,38396
WBGene00016982,169,200,186,188,170,215,202,230
WBGene00016983,938,1255,1091,1087,871,1176,1066,1138
WBGene00016984,210,329,359,269,267,266,295,298
WBGene00016985,20,25,16,22,37,20,37,25
WBGene00016987,3861,9204,7671,6292,2637,5811,5717,5691
WBGene00016988,765,994,1054,786,972,991,946,861
WBGene00016989,5197,5751,5583,5307,4420,4771,4898,5037
WBGene00168842,0,0,0,0,0,0,0,0
WBGene00198813,0,0,0,0,0,0,0,0
WBGene00198812,0,1,2,1,2,0,2,0
WBGene00198811,0,0,0,0,0,0,0,0
WBGene00198810,0,0,0,0,0,0,0,0
WBGene00198817,0,0,0,0,0,0,0,0
WBGene00198816,0,0,0,0,0,0,0,0
WBGene00198815,1,0,0,0,0,1,0,0
WBGene00198814,0,0,0,0,0,0,0,0
WBGene00198819,0,0,0,0,0,0,0,0
WBGene00198818,5,12,8,10,3,10,5,9
WBGene00018311,604,951,867,594,567,625,555,499
WBGene00015142,731,754,726,572,480,376,400,330
WBGene00013008,612,1413,773,738,639,796,816,1259
WBGene00013009,199,310,276,201,185,245,237,215
WBGene00013006,3567,5636,4916,4656,3124,4841,5032,5289
WBGene00013007,1999,2277,2728,2850,3998,3583,3727,4461
WBGene00013004,9455,12200,12359,11165,9937,10349,11060,10764
WBGene00013002,7976,10988,10135,9204,7575,9086,9241,9905
WBGene00013000,2819,4730,3893,3810,2409,3765,4027,4359
WBGene00013001,14372,17883,15826,14502,13114,7778,13948,14207
WBGene00020608,0,0,0,0,0,0,0,0
WBGene00020609,0,0,0,0,548,488,505,389
WBGene00015147,5421,6866,5496,5837,4234,6005,6373,6858
WBGene00005069,9,7,17,9,2,2,0,0
WBGene00020602,7,3,4,3,2,11,2,2
WBGene00020603,3,0,0,0,0,0,0,0
WBGene00020600,18145,19113,18555,18013,14042,15155,15478,16575
WBGene00018314,12962,14567,12186,9688,9569,10132,11716,13705
WBGene00020607,0,0,0,0,0,0,0,0
WBGene00020604,24036,29527,25693,25426,19333,23030,23480,26367
WBGene00020605,1089,1730,1465,1131,978,1105,989,833
WBGene00017587,361,598,338,482,168,410,340,534
WBGene00017586,126,200,218,127,76,66,79,56
WBGene00017585,0,0,0,0,0,0,0,0
WBGene00017584,68,75,0,0,288,607,533,694
WBGene00017583,8,19,5,24,525,838,789,895
WBGene00005068,22,5,15,4,0,10,0,0
WBGene00017581,0,0,0,0,0,0,0,0
WBGene00017580,450,637,414,451,610,599,683,852
WBGene00003580,3488,4391,4168,3234,3309,3360,3313,2975
WBGene00017589,72,95,98,86,4971,6050,5309,4875
WBGene00017588,0,0,1,0,0,0,0,0
WBGene00018706,2809,3086,4582,2278,2804,2466,2354,1178
WBGene00199146,0,0,0,0,0,0,0,0
WBGene00167267,0,0,0,0,0,0,0,0
WBGene00199144,0,0,0,0,0,0,0,0
WBGene00199145,0,0,0,0,0,0,0,0
WBGene00167262,0,0,0,0,0,0,0,0
WBGene00010675,1090,1226,1362,1117,1004,918,959,889
WBGene00010676,18734,23121,19010,19341,13724,17843,17979,20095
WBGene00010677,84607,97713,90152,90406,64824,77529,81336,90632
WBGene00010678,10417,13098,11989,11219,9132,9984,10199,10585
WBGene00010679,4670,4556,4142,3014,3170,3046,3300,3475
WBGene00166298,0,0,0,0,0,0,0,0
WBGene00167268,0,0,0,0,0,0,0,0
WBGene00167269,0,0,0,0,0,0,0,0
WBGene00011981,208,336,245,269,96,155,193,244
WBGene00011980,50795,69821,62151,57120,41627,56493,55717,59910
WBGene00011983,0,9,0,0,5,0,2,0
WBGene00011982,0,0,0,0,0,0,0,0
WBGene00011985,11034,15665,11897,13510,8451,12399,13264,15783
WBGene00011984,672,1152,986,794,493,537,559,610
WBGene00048307,0,0,0,0,0,0,0,0
WBGene00011986,8237,14514,9362,12009,4428,10318,11666,14499
WBGene00011989,7,11,7,3,3,7,10,8
WBGene00011988,8274,9770,7061,8377,4703,6555,7066,9082
WBGene00197470,2,1,0,2,1,1,0,1
WBGene00197471,0,0,0,0,2,0,0,0
WBGene00197472,0,0,1,0,0,0,0,0
WBGene00197473,0,0,0,0,0,0,0,0
WBGene00197474,0,0,0,0,0,0,0,0
WBGene00197475,1,3,4,0,3,1,1,0
WBGene00197476,0,0,0,0,0,0,0,0
WBGene00197477,1,3,2,4,1,1,2,0
WBGene00197478,0,0,0,2,0,0,0,0
WBGene00197479,19,14,20,7,9,6,9,10
WBGene00014809,2563,3170,2962,2327,450,423,413,356
WBGene00010589,413,481,392,337,114,89,108,99
WBGene00014803,4,0,3,2,0,1,1,2
WBGene00010583,8138,10948,8597,10180,5373,7953,8286,10162
WBGene00014801,3716,5689,4702,4708,2254,3256,3157,3585
WBGene00010581,687,885,684,710,691,899,865,1040
WBGene00010586,4,19,0,16,2,4,0,0
WBGene00010587,848,1243,887,734,456,510,486,443
WBGene00014805,390,440,434,345,327,301,292,286
WBGene00010585,0,0,0,0,301,294,198,156
WBGene00199490,0,0,0,0,0,0,0,0
WBGene00199491,0,0,0,0,0,0,0,0
WBGene00199492,1,2,2,0,0,1,2,2
WBGene00199493,0,0,0,0,0,0,0,0
WBGene00199494,0,0,4,0,0,0,1,5
WBGene00199495,2,0,0,0,3,0,0,0
WBGene00199496,3,1,0,0,4,0,0,1
WBGene00021293,37,47,37,34,25,80,56,23
WBGene00199498,0,1,0,1,0,0,1,0
WBGene00199499,0,0,0,0,0,0,0,0
WBGene00196286,0,0,0,0,0,0,0,0
WBGene00196429,0,0,0,0,0,0,0,0
WBGene00198361,0,1,0,0,0,0,0,0
WBGene00198360,0,0,0,0,0,0,0,0
WBGene00198363,0,0,0,0,9,0,0,0
WBGene00198362,1,1,0,1,1,0,1,0
WBGene00168205,0,0,0,0,0,0,0,0
WBGene00168204,0,0,0,0,0,0,0,0
WBGene00168207,0,0,0,0,0,0,0,0
WBGene00168206,0,0,0,0,0,0,0,0
WBGene00198369,0,0,0,0,0,0,0,1
WBGene00198368,3,2,0,1,0,1,1,1
WBGene00197780,8,1,0,0,0,0,1,0
WBGene00197781,0,0,0,0,0,0,0,0
WBGene00197786,8,0,0,0,1,0,0,0
WBGene00197787,0,0,0,0,0,0,0,0
WBGene00197784,6,0,0,0,0,0,0,0
WBGene00197785,0,0,1,0,0,0,0,0
WBGene00196282,7,1,2,1,1,7,6,0
WBGene00021295,4965,5889,5462,5547,3951,5241,5137,5838
WBGene00196427,0,0,0,0,0,0,0,0
WBGene00167272,0,0,0,0,0,0,0,0
WBGene00010560,37177,42459,43988,41907,34788,35741,37531,39075
WBGene00010562,8698,11169,10194,9999,6721,8945,9225,10135
WBGene00010563,3849,4301,3585,2903,2785,2552,3186,4095
WBGene00010564,15811,19325,19010,17028,14716,16037,16699,18248
WBGene00010565,9283,12120,10812,9888,7794,10143,10534,11873
WBGene00010566,259,276,262,248,611,458,461,325
WBGene00004743,11485,17779,16598,13377,10033,12440,12283,11873
WBGene00010567,4711,5904,6134,4889,4784,4401,4864,4524
WBGene00007980,47470,53485,53055,45849,46959,48868,49488,51897
WBGene00196781,1,1,0,0,0,1,0,0
WBGene00196780,3,1,5,8,0,3,4,3
WBGene00196783,0,0,0,0,0,0,1,0
WBGene00196782,3,1,1,0,0,0,0,0
WBGene00196785,0,0,0,0,0,0,0,0
WBGene00196784,0,0,0,0,0,0,0,0
WBGene00196787,0,1,0,0,0,1,0,0
WBGene00196786,0,0,0,0,1,0,0,0
WBGene00196789,0,0,0,0,0,0,0,1
WBGene00196788,0,0,0,0,0,0,0,0
WBGene00169558,0,0,0,0,0,0,0,0
WBGene00169559,0,0,0,0,0,0,0,0
WBGene00169556,1,0,1,1,0,1,1,0
WBGene00169557,0,0,0,0,0,0,0,0
WBGene00169554,0,0,0,0,0,0,0,0
WBGene00169555,0,0,0,0,0,0,0,0
WBGene00169552,0,0,0,0,0,0,0,0
WBGene00169553,0,0,0,0,0,0,0,0
WBGene00169550,0,0,0,0,0,0,0,0
WBGene00169551,0,0,0,0,0,0,0,0
WBGene00196439,0,0,0,0,0,0,0,0
WBGene00196438,0,0,0,0,0,0,0,0
WBGene00196433,0,0,0,0,0,0,0,0
WBGene00196432,0,0,0,0,0,0,0,0
WBGene00196431,0,0,0,0,0,0,0,0
WBGene00196430,0,0,0,0,0,0,0,0
WBGene00196437,0,0,0,0,0,0,0,0
WBGene00196436,2,2,1,0,3,0,0,3
WBGene00196435,5,4,0,1,4,0,0,0
WBGene00196434,0,1,0,0,1,1,1,2
WBGene00014033,450,594,564,468,387,428,451,401
